Datetime,USGS_flow
2015-07-10,255.60417
2015-07-11,222.07292
2015-07-12,160.52083
2015-07-13,131.34375
2015-07-14,117.979164
2015-07-15,117.020836
2015-07-16,129.60417
2015-07-17,121.041664
2015-07-18,119.166664
2015-07-19,114.770836
2015-07-20,107.916664
2015-07-21,114.0625
2015-07-22,150.03125
2015-07-23,126.354164
2015-07-24,105.01146
2015-07-25,95.9125
2015-07-26,90.2
2015-07-27,85.177086
2015-07-28,82.68021
2015-07-29,81.015625
2015-07-30,77.95937
2015-07-31,74.52396
2015-08-01,72.73646
2015-08-02,70.87292
2015-08-03,79.19688
2015-08-04,114.45729
2015-08-05,83.30937
2015-08-06,74.35834
2015-08-07,73.924995
2015-08-08,126.828125
2015-08-09,105.90833
2015-08-10,89.10729
2015-08-11,81.61771
2015-08-12,78.73125
2015-08-13,88.86562
2015-08-14,80.16563
2015-08-15,75.47708
2015-08-16,70.62187
2015-08-17,67.96667
2015-08-18,62.089584
2015-08-19,64.61562
2015-08-20,66.49062
2015-08-21,64.92812
2015-08-22,64.46562
2015-08-23,63.390625
2015-08-24,62.802082
2015-08-25,61.85625
2015-08-26,69.4427
2015-08-27,75.48333
2015-08-28,80.34271
2015-08-29,80.90937
2015-08-30,78.2
2015-08-31,76.80521
2015-09-01,74.63646
2015-09-02,72.23333
2015-09-03,70.20416
2015-09-04,67.89687
2015-09-05,68.484375
2015-09-06,69.14583
2015-09-07,67.17812
2015-09-08,65.77187
2015-09-09,65.88125
2015-09-10,65.83437
2015-09-11,67.9125
2015-09-12,68.39166
2015-09-13,68.17812
2015-09-14,65.67812
2015-09-15,70.13854
2015-09-16,107.5125
2015-09-17,107.89375
2015-09-18,100.56563
2015-09-19,81.32916
2015-09-20,72.37187
2015-09-21,69.066666
2015-09-22,67.27187
2015-09-23,65.6
2015-09-24,64.56875
2015-09-25,64.05104
2015-09-26,62.7
2015-09-27,60.880207
2015-09-28,60.033333
2015-09-29,56.297916
2015-09-30,50.87396
2015-10-01,50.846878
2015-10-02,49.93646
2015-10-03,57.227085
2015-10-04,66.7875
2015-10-05,59.572918
2015-10-06,56.351044
2015-10-07,54.390625
2015-10-08,52.133335
2015-10-09,50.771877
2015-10-10,49.8375
2015-10-11,49.159374
2015-10-12,47.96771
2015-10-13,46.8
2015-10-14,46.7125
2015-10-15,46.7
2015-10-16,46.7
2015-10-17,46.984375
2015-10-18,47.83125
2015-10-19,62.170834
2015-10-20,74.936455
2015-10-21,63.279167
2015-10-22,58.70625
2015-10-23,58.38646
2015-10-24,54.755207
2015-10-25,53.08125
2015-10-26,51.740627
2015-10-27,51.320835
2015-10-28,47.264584
2015-10-29,51.790627
2015-10-30,55.40625
2015-10-31,55.525
2015-11-01,54.76979
2015-11-02,52.675
2015-11-03,51.2125
2015-11-04,49.828125
2015-11-05,48.591667
2015-11-06,46.36354
2015-11-07,38.470833
2015-11-08,49.335415
2015-11-09,52.960415
2015-11-10,51.715626
2015-11-11,46.37396
2015-11-12,43.890625
2015-11-13,48.84271
2015-11-14,54.375
2015-11-15,45.539585
2015-11-16,52.860416
2015-11-17,44.072918
2015-11-18,50.21979
2015-11-19,48.975002
2015-11-20,49.965626
2015-11-21,40.6
2015-11-22,
2015-11-23,
2015-11-24,
2015-11-25,
2015-11-26,
2015-11-27,
2015-11-28,
2015-11-29,
2015-11-30,
2015-12-01,
2015-12-02,
2015-12-03,
2015-12-04,
2015-12-05,
2015-12-06,
2015-12-07,
2015-12-08,
2015-12-09,
2015-12-10,
2015-12-11,
2015-12-12,
2015-12-13,
2015-12-14,
2015-12-15,
2015-12-16,
2015-12-17,
2015-12-18,
2015-12-19,
2015-12-20,
2015-12-21,
2015-12-22,
2015-12-23,
2015-12-24,
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,
2015-12-29,
2015-12-30,
2015-12-31,
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,
2016-01-05,
2016-01-06,
2016-01-07,
2016-01-08,
2016-01-09,
2016-01-10,
2016-01-11,
2016-01-12,
2016-01-13,
2016-01-14,
2016-01-15,
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,
2016-01-20,
2016-01-21,
2016-01-22,
2016-01-23,
2016-01-24,
2016-01-25,
2016-01-26,
2016-01-27,
2016-01-28,
2016-01-29,
2016-01-30,
2016-01-31,
2016-02-01,
2016-02-02,
2016-02-03,
2016-02-04,
2016-02-05,
2016-02-06,
2016-02-07,
2016-02-08,
2016-02-09,
2016-02-10,
2016-02-11,
2016-02-12,
2016-02-13,31.544119
2016-02-14,33.214584
2016-02-15,33.677082
2016-02-16,32.34375
2016-02-17,30.779167
2016-02-18,33.767708
2016-02-19,28.0875
2016-02-20,35.228123
2016-02-21,31.532291
2016-02-22,33.810417
2016-02-23,35.485416
2016-02-24,33.1
2016-02-25,
2016-02-26,
2016-02-27,
2016-02-28,
2016-02-29,34.830883
2016-03-01,30.7625
2016-03-02,35.640625
2016-03-03,27.7375
2016-03-04,37.171875
2016-03-05,34.870834
2016-03-06,35.970833
2016-03-07,37.154167
2016-03-08,27.822916
2016-03-09,36.861458
2016-03-10,32.76146
2016-03-11,40.829166
2016-03-12,37.889584
2016-03-13,37.15521
2016-03-14,39.495834
2016-03-15,31.795834
2016-03-16,38.520832
2016-03-17,38.583332
2016-03-18,32.05
2016-03-19,32.239582
2016-03-20,36.93646
2016-03-21,45.83229
2016-03-22,45.178123
2016-03-23,37.192707
2016-03-24,37.617706
2016-03-25,42.36875
2016-03-26,28.142292
2016-03-27,39.646873
2016-03-28,42.058334
2016-03-29,39.610416
2016-03-30,34.915627
2016-03-31,38.807293
2016-04-01,35.91458
2016-04-02,37.661457
2016-04-03,44.210415
2016-04-04,47.089584
2016-04-05,53.951042
2016-04-06,43.777084
2016-04-07,59.00833
2016-04-08,71.9125
2016-04-09,85.52292
2016-04-10,105.083336
2016-04-11,109.38854
2016-04-12,110.86875
2016-04-13,129.4375
2016-04-14,159.33333
2016-04-15,132.58646
2016-04-16,123.666664
2016-04-17,106.714584
2016-04-18,97.9125
2016-04-19,102.160416
2016-04-20,98.43437
2016-04-21,124.71875
2016-04-22,166.60417
2016-04-23,255.875
2016-04-24,200.0625
2016-04-25,168.64583
2016-04-26,151.3125
2016-04-27,140.36458
2016-04-28,138.59375
2016-04-29,125.010414
2016-04-30,112.50208
2016-05-01,109.45937
2016-05-02,112.895836
2016-05-03,139.05208
2016-05-04,190.0625
2016-05-05,292.27084
2016-05-06,477.16666
2016-05-07,571.28125
2016-05-08,445.0521
2016-05-09,530.8542
2016-05-10,635.96875
2016-05-11,414.5729
2016-05-12,391.85416
2016-05-13,490.2396
2016-05-14,662.5417
2016-05-15,907.0833
2016-05-16,970.40625
2016-05-17,722.6042
2016-05-18,670.9167
2016-05-19,693.9583
2016-05-20,873.88544
2016-05-21,1140.1146
2016-05-22,860.48956
2016-05-23,653.40625
2016-05-24,574.2292
2016-05-25,540.0417
2016-05-26,534.1042
2016-05-27,498.5521
2016-05-28,524.7917
2016-05-29,596.1458
2016-05-30,688.30206
2016-05-31,892.6458
2016-06-01,939.8958
2016-06-02,1104.1875
2016-06-03,1158.0416
2016-06-04,1401.875
2016-06-05,1564.6875
2016-06-06,1678.0209
2016-06-07,1759.5834
2016-06-08,1806.875
2016-06-09,1814.5834
2016-06-10,1770.1041
2016-06-11,1431.0416
2016-06-12,1406.25
2016-06-13,1323.5416
2016-06-14,1168.5416
2016-06-15,1068.0938
2016-06-16,1082.0104
2016-06-17,1002.75
2016-06-18,953.4583
2016-06-19,850.69794
2016-06-20,770.76044
2016-06-21,765.01044
2016-06-22,738.78125
2016-06-23,661.07294
2016-06-24,628.625
2016-06-25,555.5208
2016-06-26,425.70834
2016-06-27,365.34375
2016-06-28,333.04166
2016-06-29,314.08334
2016-06-30,325.20834
2016-07-01,308.46875
2016-07-02,282.6146
2016-07-03,250.76042
2016-07-04,240.90625
2016-07-05,216.5
2016-07-06,199.21875
2016-07-07,186.13542
2016-07-08,174.86458
2016-07-09,159.44792
2016-07-10,157.79167
2016-07-11,167.4375
2016-07-12,228.1875
2016-07-13,220.6875
2016-07-14,213.5625
2016-07-15,205.625
2016-07-16,199.0
2016-07-17,190.65625
2016-07-18,186.78125
2016-07-19,115.22396
2016-07-20,113.479164
2016-07-21,120.145836
2016-07-22,118.729164
2016-07-23,116.291664
2016-07-24,108.083336
2016-07-25,104.75
2016-07-26,104.375
2016-07-27,100.93958
2016-07-28,95.23854
2016-07-29,91.67708
2016-07-30,89.35
2016-07-31,91.54479
2016-08-01,86.425
2016-08-02,84.37396
2016-08-03,82.20209
2016-08-04,79.3875
2016-08-05,77.48021
2016-08-06,81.546875
2016-08-07,79.864586
2016-08-08,88.14687
2016-08-09,91.17291
2016-08-10,86.537506
2016-08-11,90.01667
2016-08-12,91.16875
2016-08-13,87.00625
2016-08-14,83.60729
2016-08-15,81.847916
2016-08-16,82.39687
2016-08-17,79.864586
2016-08-18,83.885414
2016-08-19,85.421875
2016-08-20,83.70521
2016-08-21,79.72813
2016-08-22,76.546875
2016-08-23,75.28021
2016-08-24,74.71042
2016-08-25,69.27292
2016-08-26,69.260414
2016-08-27,68.54063
2016-08-28,66.92812
2016-08-29,65.00729
2016-08-30,64.60104
2016-08-31,62.875
2016-09-01,57.375
2016-09-02,51.17604
